emlak_tipi,m2_brut,m2_net,oda_sayisi,bina_yaşi,bulundugu_kat,isitma,banyo_sayisi,balkon,esyali,site_icerisi,krediye_uygun,kimden,konum,fiyat
0,105.0,105.0,7,0,10,0,0,0,2,2,1,2,2,280000.0
0,140.0,125.0,7,3,14,0,0,0,2,2,1,1,2,285000.0
2,100.0,80.0,4,3,27,8,0,0,2,2,2,2,2,550000.0
2,75.0,60.0,0,0,30,3,0,0,2,2,1,1,2,250000.0
2,115.0,100.0,7,0,30,3,0,0,0,2,1,1,2,310000.0
0,135.0,130.0,7,0,10,0,1,0,0,2,0,1,2,360000.0
0,135.0,125.0,7,5,0,0,0,0,2,2,1,1,2,220000.0
0,155.0,140.0,7,9,10,0,1,0,2,2,1,2,2,435000.0
0,287.0,250.0,14,0,14,0,1,0,2,2,1,2,2,680000.0
2,90.0,80.0,4,5,13,10,0,0,0,1,0,2,2,335000.0
0,110.0,100.0,4,5,15,0,0,0,2,2,1,1,2,145000.0
2,90.0,80.0,4,0,30,3,0,0,2,2,1,3,2,275000.0
0,170.0,160.0,10,7,10,8,1,0,2,1,1,1,2,450000.0
0,120.0,100.0,7,0,0,3,0,0,2,2,1,2,2,500000.0
0,260.0,200.0,16,0,14,0,2,0,2,2,0,2,2,555000.0
2,135.0,110.0,4,6,10,8,0,0,2,2,0,2,2,330000.0
0,77.0,75.0,4,0,30,8,0,0,2,2,1,2,2,335000.0
0,125.0,120.0,4,7,0,0,1,0,2,2,1,2,2,330000.0
0,160.0,146.0,7,3,10,0,0,0,2,2,2,2,2,254000.0
0,286.0,270.0,14,4,13,0,1,0,2,2,1,2,2,500000.0
0,145.0,130.0,7,0,10,0,0,0,0,2,1,1,2,460000.0
0,135.0,120.0,7,10,26,0,0,0,2,2,1,1,2,285000.0
0,125.0,90.0,4,2,29,0,0,0,2,2,1,2,2,205000.0
0,296.0,250.0,14,0,25,0,2,0,2,2,1,1,2,465000.0
2,126.0,100.0,4,6,29,2,0,0,1,2,1,2,2,385000.0
2,81.0,65.0,4,0,0,4,0,0,2,2,1,2,2,670000.0
0,145.0,130.0,7,10,14,0,1,0,2,2,1,1,2,275000.0
0,100.0,91.0,4,3,26,8,0,0,2,1,2,2,2,225500.0
0,210.0,190.0,7,10,14,0,1,0,2,2,1,1,2,390000.0
2,55.0,50.0,0,0,20,5,0,0,0,2,0,2,2,260000.0
0,90.0,82.0,7,5,14,8,0,0,1,2,1,2,2,190000.0
0,330.0,310.0,18,4,15,0,2,0,2,2,0,2,2,799999.0
0,158.0,145.0,7,2,25,0,0,0,2,2,1,1,2,285000.0
2,120.0,115.0,4,5,27,8,0,0,1,2,1,1,2,950000.0
0,75.0,68.0,4,0,29,8,0,0,2,2,1,1,2,270000.0
2,75.0,75.0,4,0,26,10,0,0,2,2,1,2,2,300000.0
0,130.0,110.0,7,9,10,0,0,0,0,2,1,2,2,345000.0
0,155.0,140.0,7,4,13,0,1,0,2,2,1,1,2,378000.0
0,105.0,90.0,7,3,10,8,0,0,2,2,0,2,2,350000.0
0,115.0,100.0,4,10,0,0,0,0,2,1,1,1,2,175000.0
0,270.0,230.0,10,0,14,0,2,0,0,2,1,1,2,550000.0
0,140.0,130.0,7,7,24,0,1,0,2,2,1,1,2,345000.0
0,130.0,120.0,4,10,23,0,0,0,2,2,1,1,2,380000.0
0,130.0,130.0,7,5,13,0,1,0,2,2,2,2,2,250000.0
0,115.0,92.0,4,0,0,0,1,1,2,2,1,2,2,375000.0
0,130.0,120.0,7,3,0,0,0,0,2,2,1,1,2,295000.0
0,130.0,125.0,7,5,13,0,0,0,2,2,1,1,2,190000.0
0,280.0,214.0,14,10,25,0,2,0,2,2,1,2,2,535000.0
0,175.0,150.0,7,10,28,8,1,0,1,1,1,2,2,525000.0
0,120.0,110.0,7,5,16,0,0,0,0,2,0,2,2,162000.0
0,145.0,125.0,7,3,27,0,0,0,2,2,1,1,2,900000.0
0,120.0,110.0,7,0,10,10,1,0,2,2,1,1,2,309000.0
2,180.0,140.0,4,5,13,8,0,0,2,2,0,2,2,500000.0
0,140.0,125.0,7,7,26,0,0,0,2,2,1,1,2,275000.0
0,115.0,100.0,4,2,0,0,0,0,2,2,1,1,2,195000.0
0,150.0,138.0,7,3,14,0,0,0,2,1,1,1,2,348000.0
0,127.0,120.0,4,3,10,0,0,0,2,2,1,3,2,320000.0
0,170.0,150.0,10,5,29,0,0,0,2,2,1,1,2,390000.0
0,156.0,130.0,7,3,0,0,0,0,2,2,0,2,2,290000.0
0,115.0,110.0,4,5,15,0,0,0,2,2,1,1,2,140000.0
0,130.0,100.0,4,1,24,0,0,0,0,2,1,2,2,310000.0
0,150.0,140.0,7,0,10,0,1,0,2,2,2,1,2,350000.0
0,300.0,265.0,14,10,14,0,2,0,2,1,1,1,2,575000.0
0,110.0,99.0,7,6,14,0,0,0,2,2,1,1,2,115500.0
0,130.0,115.0,4,10,10,0,0,0,2,1,1,1,2,170000.0
0,150.0,130.0,7,0,14,0,1,0,0,2,0,2,2,400000.0
2,126.0,115.0,7,2,13,10,0,0,0,2,0,2,2,350000.0
0,90.0,80.0,4,8,13,5,0,0,1,1,1,1,2,210000.0
0,120.0,100.0,4,10,10,0,0,0,2,2,1,1,2,242000.0
0,115.0,107.0,4,3,10,8,0,0,2,2,1,3,2,140000.0
0,155.0,130.0,7,0,10,0,1,0,2,2,1,3,2,375000.0
0,72.0,72.0,4,0,30,8,0,0,0,2,1,3,2,370000.0
0,140.0,120.0,7,10,13,0,1,0,2,2,1,3,2,317000.0
0,145.0,135.0,7,0,10,0,1,0,2,2,1,1,2,350000.0
2,178.0,160.0,14,0,0,10,1,0,2,2,1,2,2,575000.0
0,120.0,110.0,7,5,15,0,0,0,2,2,1,1,2,170000.0
0,145.0,135.0,7,0,14,0,1,0,2,2,1,1,2,345000.0
0,198.0,180.0,10,9,13,0,1,0,2,2,1,1,2,490000.0
2,127.0,116.0,7,1,29,4,1,0,0,1,1,2,2,640000.0
0,135.0,125.0,7,5,14,0,0,0,2,2,1,1,2,190000.0
0,140.0,128.0,7,0,10,0,1,0,2,2,1,3,2,340000.0
0,200.0,200.0,17,5,27,0,1,0,2,2,1,3,2,860000.0
0,120.0,102.0,4,7,10,0,0,0,2,2,1,1,2,295000.0
0,130.0,120.0,7,0,22,10,1,0,2,2,1,3,2,610000.0
0,125.0,110.0,7,0,30,0,0,0,2,2,1,1,2,270000.0
0,250.0,230.0,7,0,13,0,2,0,2,2,1,1,2,455000.0
0,145.0,140.0,10,7,0,0,1,0,2,2,2,2,2,615000.0
0,179.0,100.0,4,5,27,8,1,0,2,2,1,1,2,350000.0
0,145.0,135.0,7,3,23,0,0,0,2,2,1,1,2,215000.0
0,145.0,135.0,7,9,14,0,1,0,2,2,2,1,2,380000.0
0,145.0,137.0,8,3,15,0,0,0,2,2,2,2,2,300000.0
0,125.0,110.0,4,2,26,0,0,0,2,1,1,1,2,175000.0
0,135.0,110.0,7,0,10,3,0,0,2,2,1,1,2,354000.0
0,270.0,240.0,14,0,14,0,2,0,2,2,1,3,2,560000.0
0,70.0,55.0,4,0,20,3,0,0,2,2,1,3,2,285000.0
0,360.0,310.0,16,0,25,0,3,0,2,2,1,3,2,775000.0
0,65.0,57.0,0,0,22,9,0,0,2,2,1,3,2,550000.0
0,145.0,130.0,7,9,13,0,1,0,0,2,1,1,2,405000.0
0,300.0,260.0,14,0,14,0,3,0,2,2,1,1,2,580000.0
0,280.0,255.0,14,0,14,9,3,0,2,2,1,1,2,550000.0
0,85.0,75.0,4,10,16,0,0,0,1,1,1,1,2,165000.0
0,265.0,260.0,16,1,13,0,0,0,2,2,1,1,2,500000.0
0,189.0,176.0,10,9,0,3,1,0,1,2,1,2,2,580000.0
0,95.0,95.0,4,6,13,10,0,0,1,2,0,2,2,400000.0
0,110.0,90.0,4,0,29,3,0,0,2,2,1,1,2,284000.0
0,144.0,130.0,7,3,23,0,0,0,2,2,1,1,2,900000.0
0,75.0,70.0,4,1,26,5,0,0,2,2,1,1,2,315000.0
0,84.0,75.0,4,10,10,7,0,0,2,2,2,1,2,190000.0
0,75.0,70.0,0,10,10,0,0,1,2,1,1,1,2,115000.0
0,132.0,122.0,7,0,23,0,0,0,2,2,1,1,2,270000.0
0,110.0,110.0,7,10,13,6,1,0,2,1,1,2,2,255000.0
0,120.0,100.0,4,9,24,0,0,0,2,2,1,2,2,325000.0
0,115.0,105.0,4,5,14,0,0,0,2,1,0,2,2,190000.0
0,145.0,138.0,4,6,15,0,0,0,2,2,1,1,2,195000.0
0,148.0,138.0,7,6,22,0,0,0,2,2,1,1,2,250000.0
0,115.0,100.0,4,5,10,0,0,0,2,2,2,1,2,215000.0
0,135.0,115.0,7,3,13,0,0,0,2,2,0,2,2,220000.0
0,120.0,110.0,4,9,29,0,1,0,2,2,1,1,2,300000.0
0,198.0,138.0,10,0,15,0,1,0,2,2,1,1,2,599000.0
0,110.0,85.0,4,3,30,8,0,0,0,2,0,1,2,270000.0
0,140.0,120.0,4,3,0,0,0,0,2,2,1,1,2,268000.0
0,140.0,126.0,4,5,13,0,0,0,2,2,1,2,2,195000.0
0,125.0,115.0,4,1,13,0,1,0,2,2,1,1,2,360000.0
0,135.0,125.0,7,10,10,0,0,0,2,1,1,1,2,275000.0
0,110.0,95.0,4,3,10,8,0,0,1,2,1,1,2,297500.0
0,125.0,125.0,4,3,29,0,0,0,2,2,1,1,2,200000.0
0,240.0,231.0,10,2,13,0,1,0,2,2,1,1,2,400000.0
0,125.0,115.0,4,0,13,0,3,0,2,2,1,1,2,330000.0
0,151.0,141.0,7,0,20,9,1,0,2,1,1,3,2,550000.0
0,140.0,125.0,0,0,23,10,0,0,2,2,1,3,2,550000.0
0,125.0,115.0,6,0,28,9,0,0,2,2,1,3,2,750000.0
0,100.0,85.0,4,0,13,0,1,0,2,2,1,3,2,500000.0
0,95.0,80.0,4,5,14,8,0,0,2,2,1,2,2,375000.0
0,230.0,165.0,10,2,15,0,1,0,2,2,1,2,2,365000.0
0,140.0,127.0,7,0,10,9,1,0,2,2,1,1,2,450000.0
0,152.0,152.0,7,7,13,0,1,0,2,2,1,2,2,420000.0
0,138.0,120.0,7,3,13,0,0,0,2,2,1,1,2,185000.0
0,135.0,125.0,7,3,10,0,0,0,0,2,1,1,2,299000.0
2,70.0,70.0,0,7,30,8,0,0,2,2,1,1,2,265000.0
0,180.0,175.0,7,0,13,0,1,0,0,2,0,3,2,650000.0
0,140.0,140.0,7,2,15,0,0,0,2,2,0,2,2,350000.0
0,145.0,134.0,7,0,13,0,1,0,2,2,1,3,2,650000.0
0,187.0,180.0,10,10,0,0,1,0,2,2,1,1,2,460000.0
0,113.0,105.0,4,0,10,9,0,0,2,2,1,3,2,450000.0
0,145.0,137.0,7,0,10,0,1,0,2,2,1,1,2,375000.0
0,125.0,116.0,7,3,10,0,0,0,2,1,1,1,2,290000.0
0,138.0,120.0,7,3,14,0,0,0,2,2,1,1,2,185000.0
0,300.0,265.0,16,0,14,0,1,0,2,2,1,1,2,435000.0
0,110.0,110.0,4,3,13,8,0,0,2,2,1,1,2,290000.0
0,157.0,145.0,7,2,13,0,1,0,2,2,2,1,2,290000.0
0,112.0,100.0,7,0,10,0,1,0,2,2,1,1,2,285000.0
0,145.0,125.0,4,0,30,0,0,0,2,2,1,3,2,315000.0
0,125.0,125.0,7,0,13,0,1,0,0,2,1,2,2,380000.0
0,105.0,90.0,4,6,15,0,0,0,2,2,1,1,2,150000.0
0,125.0,115.0,7,0,30,9,1,0,2,2,1,3,2,850000.0
0,100.0,90.0,4,0,10,0,1,0,2,2,1,1,2,255000.0
0,297.0,250.0,10,3,14,8,0,0,2,2,0,2,2,210000.0
0,90.0,85.0,4,5,26,10,0,0,1,2,1,2,2,425000.0
2,110.0,96.0,4,3,25,8,0,0,1,2,1,2,2,255000.0
0,127.0,127.0,7,3,0,0,0,0,2,2,1,2,2,268000.0
0,100.0,90.0,4,5,14,10,1,0,1,2,1,2,2,290000.0
0,120.0,110.0,3,7,23,9,0,1,0,2,0,2,2,280000.0
2,145.0,130.0,10,0,31,3,1,0,0,2,0,3,2,390000.0
2,90.0,85.0,4,0,30,3,0,0,0,2,0,3,2,325000.0
0,75.0,65.0,0,4,29,10,0,0,2,1,1,2,2,275000.0
0,90.0,85.0,4,7,20,10,0,0,0,2,0,2,2,390000.0
0,108.0,100.0,7,8,14,0,0,0,2,2,0,2,2,210000.0
0,110.0,110.0,4,10,13,8,1,0,1,2,1,2,2,450000.0
0,135.0,135.0,10,0,23,4,1,0,1,1,0,2,2,600000.0
0,150.0,135.0,7,1,23,0,1,0,2,2,1,2,2,465000.0
2,180.0,150.0,7,10,27,10,2,0,1,2,0,2,2,950000.0
0,140.0,126.0,4,5,24,0,0,0,2,2,1,2,2,210000.0
0,97.0,97.0,4,3,29,8,0,0,0,2,0,2,2,315000.0
2,150.0,140.0,7,10,10,10,1,0,1,2,1,2,2,505000.0
0,90.0,82.0,4,3,25,8,0,0,0,2,0,2,2,275000.0
0,259.0,230.0,16,0,25,0,1,0,2,2,1,2,2,430000.0
0,150.0,135.0,7,6,10,10,0,0,2,2,1,2,2,470000.0
0,90.0,80.0,4,5,25,5,0,0,1,1,1,2,2,248000.0
0,350.0,300.0,16,1,13,0,1,0,1,2,1,2,2,750000.0
0,125.0,125.0,4,0,24,0,1,0,2,2,1,2,2,290000.0
0,130.0,120.0,4,2,16,0,0,0,2,2,0,2,2,140000.0
0,90.0,90.0,4,0,0,8,0,0,2,2,1,2,2,300000.0
0,100.0,96.0,4,6,14,8,1,0,2,2,0,2,2,135000.0
0,145.0,145.0,10,4,10,0,0,0,2,2,2,2,2,380000.0
0,90.0,85.0,4,3,10,0,1,0,2,2,1,2,2,261000.0
0,155.0,149.0,7,10,23,0,1,0,2,2,0,2,2,375000.0
0,210.0,210.0,10,0,14,0,3,0,2,2,1,2,2,460000.0
0,240.0,220.0,14,4,24,0,0,0,0,2,1,2,2,685000.0
0,160.0,155.0,7,0,23,0,1,0,2,2,1,2,2,610000.0
0,140.0,130.0,7,5,10,0,1,0,2,2,1,2,2,233000.0
0,98.0,78.0,4,10,15,6,0,0,2,2,1,2,2,170000.0
0,147.0,140.0,10,3,15,0,0,0,2,2,1,2,2,280000.0
0,125.0,115.0,7,3,25,0,0,0,2,2,1,2,2,210000.0
0,75.0,75.0,4,5,15,0,0,0,2,1,0,2,2,75000.0
2,105.0,90.0,4,3,23,10,0,0,1,2,2,2,2,305000.0
0,150.0,139.0,7,9,13,0,1,0,0,2,1,2,2,295750.0
0,150.0,145.0,7,7,0,0,1,0,2,2,1,2,2,410000.0
0,130.0,130.0,7,3,22,0,0,0,0,2,1,2,2,260000.0
0,146.0,135.0,7,10,10,0,1,0,2,2,1,2,2,505000.0
0,110.0,100.0,4,0,10,8,0,0,0,2,1,2,2,415000.0
0,135.0,125.0,7,0,24,0,1,0,2,2,1,2,2,380000.0
0,125.0,120.0,7,5,30,0,0,0,2,2,1,2,2,160000.0
0,140.0,140.0,7,4,29,0,0,0,2,2,1,2,2,320000.0
0,120.0,110.0,7,7,0,0,0,0,2,2,1,1,3,530000.0
0,165.0,150.0,7,1,13,0,0,0,2,2,1,1,3,485000.0
0,120.0,110.0,4,0,10,0,0,0,2,2,1,1,3,450000.0
0,145.0,135.0,7,0,10,0,0,0,2,2,1,1,3,475000.0
0,100.0,90.0,4,9,10,0,0,0,2,2,1,2,3,380000.0
0,280.0,240.0,14,7,10,0,2,0,2,1,1,1,3,750000.0
0,156.0,145.0,7,2,29,0,0,0,2,1,2,1,3,480000.0
0,268.0,245.0,14,10,15,0,1,0,2,2,1,1,3,590000.0
0,75.0,70.0,4,6,13,0,0,0,1,2,1,2,3,228000.0
0,135.0,125.0,7,10,0,7,0,0,2,2,1,2,3,435000.0
0,220.0,200.0,14,0,13,0,0,0,2,2,1,1,3,525000.0
0,110.0,95.0,4,0,0,0,0,0,2,2,1,1,3,360000.0
0,133.0,123.0,7,2,10,7,0,0,2,1,1,2,3,395000.0
0,105.0,95.0,4,0,10,0,0,0,2,2,1,1,3,360000.0
0,135.0,125.0,7,10,10,0,0,0,2,2,1,1,3,498000.0
0,220.0,180.0,10,7,14,0,0,0,2,2,1,1,3,625000.0
0,220.0,180.0,10,0,14,0,2,0,2,2,1,1,3,600000.0
0,135.0,115.0,7,10,14,0,0,0,2,1,2,1,3,464000.0
0,215.0,195.0,10,9,14,0,1,0,2,2,1,1,3,549000.0
0,125.0,120.0,4,0,0,0,1,0,2,1,1,3,3,415000.0
0,127.0,115.0,7,9,0,0,0,0,2,2,1,2,3,465000.0
0,250.0,230.0,10,10,19,6,3,0,2,1,1,1,3,885000.0
0,110.0,95.0,4,0,0,0,0,0,2,2,1,1,3,365000.0
0,130.0,125.0,7,10,26,0,0,0,2,1,1,1,3,405000.0
0,135.0,125.0,7,0,13,0,1,0,2,2,1,1,3,515000.0
0,250.0,240.0,14,0,15,0,3,0,2,1,1,3,3,740000.0
0,150.0,140.0,4,7,13,0,1,0,2,2,1,1,3,378000.0
0,135.0,120.0,7,10,0,0,1,0,2,1,1,1,3,430000.0
0,162.0,146.0,7,2,20,0,0,0,2,2,1,2,3,398000.0
0,90.0,85.0,4,7,15,0,1,0,2,2,1,1,3,290000.0
0,105.0,90.0,4,0,0,0,0,0,2,2,1,1,3,259000.0
0,135.0,115.0,7,0,26,0,0,0,2,2,1,1,3,420000.0
0,230.0,220.0,14,9,15,0,1,0,2,2,1,3,3,600000.0
0,135.0,128.0,7,2,18,6,0,0,2,1,1,1,3,415000.0
0,135.0,123.0,7,10,15,7,0,0,2,1,1,1,3,425000.0
0,115.0,100.0,4,0,0,0,1,0,2,2,1,1,3,480000.0
0,120.0,110.0,7,10,13,7,0,0,2,1,1,1,3,470000.0
0,105.0,90.0,4,0,10,0,0,0,2,2,1,1,3,375000.0
0,140.0,120.0,7,0,20,0,1,0,2,1,1,1,3,350000.0
0,100.0,85.0,4,5,15,0,0,0,2,2,1,1,3,180000.0
0,140.0,130.0,7,0,10,0,0,0,2,2,1,1,3,515000.0
0,120.0,90.0,4,5,14,0,0,0,0,2,1,1,3,200000.0
0,110.0,100.0,7,10,29,0,0,0,2,2,1,1,3,370000.0
0,130.0,115.0,7,7,29,0,1,0,2,2,1,1,3,445000.0
0,95.0,85.0,4,0,0,0,0,0,2,2,1,1,3,335000.0
0,165.0,145.0,7,7,13,0,0,0,2,2,1,1,3,450000.0
0,138.0,130.0,4,0,13,0,0,0,2,1,1,1,3,395000.0
0,115.0,100.0,4,2,10,0,0,0,2,2,1,1,3,367500.0
0,100.0,81.0,4,3,13,0,0,0,2,2,1,1,3,295000.0
0,156.0,146.0,7,3,29,0,0,0,2,2,1,2,3,399000.0
0,125.0,108.0,7,0,30,0,1,0,2,1,1,1,3,335000.0
0,120.0,110.0,7,7,14,0,0,0,0,2,1,2,3,620000.0
0,125.0,105.0,7,0,29,0,0,0,2,1,1,1,3,450000.0
0,105.0,85.0,4,0,26,0,0,0,2,2,2,2,3,360000.0
0,140.0,90.0,4,3,10,0,0,0,2,2,1,1,3,335000.0
0,90.0,80.0,4,0,0,0,0,0,2,2,1,1,3,370000.0
0,140.0,140.0,7,2,15,0,0,0,2,2,2,2,3,460000.0
0,130.0,125.0,7,0,13,0,0,0,2,1,1,2,3,570000.0
0,135.0,120.0,7,7,13,0,0,0,1,2,1,2,3,610000.0
0,127.0,112.0,7,9,13,0,0,0,2,2,1,1,3,455000.0
0,130.0,100.0,4,0,13,0,0,0,0,2,1,1,3,370000.0
0,145.0,130.0,6,9,10,0,1,0,0,2,1,2,3,495000.0
0,125.0,117.0,4,5,13,0,0,0,2,2,1,1,3,320000.0
0,125.0,105.0,7,0,0,0,0,0,2,1,1,1,3,515000.0
0,115.0,103.0,4,0,20,0,1,0,2,1,2,1,3,340000.0
0,160.0,145.0,7,9,14,0,0,0,2,2,1,2,3,560000.0
0,133.0,123.0,7,2,16,7,0,0,2,1,1,1,3,435000.0
0,125.0,110.0,7,0,10,0,0,0,2,2,1,1,3,475000.0
0,125.0,115.0,7,0,10,0,0,0,2,2,1,1,3,515000.0
0,200.0,185.0,10,4,20,0,1,0,2,2,1,1,3,500000.0
0,100.0,90.0,4,0,13,0,0,0,2,2,1,1,3,365000.0
0,100.0,90.0,4,0,29,4,0,1,2,2,1,1,3,270000.0
0,90.0,85.0,4,3,23,0,0,0,2,2,1,1,3,310000.0
0,85.0,80.0,4,10,23,0,0,0,2,2,1,1,3,325000.0
0,125.0,105.0,7,0,13,0,0,0,2,1,1,1,3,525000.0
0,75.0,65.0,0,9,26,0,0,1,2,2,1,1,3,172000.0
0,90.0,75.0,4,6,26,0,0,0,2,2,1,2,3,310000.0
0,165.0,135.0,14,0,14,0,0,0,2,2,1,1,3,530000.0
0,150.0,135.0,7,0,24,0,1,0,0,2,1,2,3,500000.0
0,75.0,60.0,4,9,21,0,0,0,2,2,1,1,3,210000.0
0,100.0,90.0,4,9,29,0,0,0,2,2,1,1,3,358500.0
0,135.0,125.0,7,10,10,0,0,0,2,2,1,1,3,468000.0
0,148.0,128.0,7,9,20,0,1,0,2,2,1,1,3,370000.0
0,125.0,105.0,7,3,23,0,0,0,2,2,1,1,3,365000.0
0,115.0,105.0,7,9,23,0,0,0,2,2,1,1,3,420000.0
0,185.0,170.0,10,10,31,0,2,0,2,2,1,1,3,540000.0
0,116.0,101.0,4,2,10,0,0,0,0,2,1,1,3,365000.0
0,160.0,150.0,7,6,14,0,0,0,2,2,1,1,3,375000.0
0,190.0,170.0,14,0,14,0,0,0,2,1,1,1,3,680000.0
0,135.0,125.0,4,0,13,0,0,0,2,2,1,1,3,370000.0
0,268.0,208.0,14,9,31,0,1,0,2,2,1,1,3,730000.0
0,265.0,240.0,14,10,15,0,1,0,2,1,1,2,3,735000.0
0,165.0,150.0,7,0,0,0,0,0,2,2,2,1,3,690000.0
0,110.0,100.0,4,9,20,0,0,0,2,2,1,1,3,328000.0
0,124.0,115.0,4,0,10,0,1,0,2,2,1,3,3,435000.0
0,150.0,130.0,7,10,14,0,0,0,1,2,1,1,3,561000.0
0,128.0,110.0,7,0,23,0,1,0,2,2,1,2,3,590000.0
0,95.0,90.0,4,0,29,0,0,0,2,2,1,1,3,360000.0
0,120.0,110.0,7,7,29,0,0,0,2,2,1,1,3,337000.0
0,250.0,240.0,11,10,14,0,1,0,2,2,1,1,3,550000.0
0,120.0,100.0,4,10,13,0,0,0,2,2,1,1,3,350000.0
0,80.0,65.0,4,6,10,0,0,0,2,2,1,2,3,265000.0
0,228.0,180.0,14,10,14,0,0,0,2,2,1,1,3,650000.0
0,170.0,140.0,4,7,14,0,0,0,2,2,1,1,3,440000.0
0,110.0,95.0,4,9,29,0,0,0,2,2,1,1,3,345000.0
0,130.0,110.0,7,0,10,0,0,0,2,2,1,2,3,465000.0
0,120.0,100.0,4,0,13,0,0,0,2,2,0,2,3,468000.0
0,80.0,70.0,4,6,15,0,0,0,2,2,1,2,3,270000.0
0,240.0,220.0,14,4,25,1,0,0,2,2,1,2,3,670000.0
0,130.0,120.0,4,0,14,0,0,0,2,2,1,1,3,430000.0
0,105.0,100.0,4,3,13,0,0,0,2,2,1,1,3,345000.0
0,80.0,75.0,4,6,25,0,0,1,2,2,2,2,3,245000.0
0,130.0,120.0,4,0,31,0,0,0,2,2,1,1,3,420000.0
0,115.0,105.0,4,7,13,0,0,0,1,2,1,1,3,375000.0
0,140.0,90.0,4,3,13,0,0,0,0,2,1,2,3,335000.0
0,100.0,90.0,4,1,13,0,0,0,2,2,1,1,3,360000.0
0,95.0,87.0,4,10,0,7,0,0,0,1,1,2,3,335000.0
0,143.0,125.0,7,0,10,0,0,0,2,1,1,3,3,665000.0
0,110.0,100.0,4,9,10,0,1,0,2,1,1,1,3,440000.0
0,135.0,128.0,7,2,4,6,0,0,2,2,1,1,3,415000.0
0,272.0,230.0,14,0,31,0,3,0,2,2,1,3,3,750000.0
0,110.0,90.0,4,0,13,0,0,0,2,2,1,1,3,360000.0
0,100.0,90.0,4,9,14,0,0,0,2,2,1,1,3,335000.0
0,140.0,130.0,7,9,13,0,0,0,2,2,1,1,3,515000.0
0,123.0,105.0,7,0,10,0,0,0,2,2,1,1,3,450000.0
0,250.0,240.0,14,0,14,0,3,0,2,1,1,1,3,730000.0
0,270.0,260.0,10,10,14,0,1,0,2,2,1,2,3,750000.0
0,95.0,80.0,0,10,26,0,0,0,2,2,1,2,3,215000.0
0,110.0,100.0,4,5,13,0,0,0,2,2,1,1,3,360000.0
0,235.0,220.0,14,0,14,0,3,0,2,2,1,1,3,710000.0
0,100.0,90.0,4,10,17,0,0,0,2,1,1,1,3,360000.0
0,110.0,100.0,4,3,29,0,0,0,2,2,1,2,3,205000.0
0,186.0,160.0,10,0,14,0,1,0,2,2,1,1,3,550000.0
0,135.0,110.0,7,0,10,0,0,0,2,2,1,1,3,485000.0
0,133.0,123.0,7,2,13,7,0,0,2,1,2,2,3,430000.0
0,110.0,95.0,4,0,13,0,0,0,2,2,1,1,3,360000.0
0,123.0,123.0,7,2,26,6,0,0,2,1,1,2,3,405000.0
0,90.0,88.0,4,10,0,7,0,0,2,1,1,1,3,285000.0
0,125.0,110.0,7,0,29,0,0,0,2,2,1,1,3,435000.0
0,70.0,65.0,4,5,20,0,0,1,2,2,1,1,3,250000.0
0,280.0,250.0,15,9,13,0,2,0,2,2,1,1,3,680000.0
0,100.0,90.0,4,0,29,0,0,0,2,2,0,1,3,330000.0
0,95.0,88.0,4,10,18,6,0,0,2,1,1,2,3,325000.0
0,160.0,130.0,7,9,10,0,0,0,2,2,2,2,3,720000.0
0,105.0,100.0,4,7,29,0,0,0,2,1,0,2,3,475000.0
0,130.0,120.0,7,9,13,0,0,0,2,2,1,1,3,435000.0
0,135.0,115.0,7,9,26,0,0,0,2,2,1,1,3,329000.0
0,125.0,110.0,7,0,10,0,0,0,2,2,1,3,3,465000.0
0,130.0,115.0,7,0,10,0,0,0,2,2,1,1,3,475000.0
0,120.0,105.0,7,10,13,0,0,0,0,1,1,2,3,410000.0
0,290.0,260.0,14,9,13,0,3,0,2,2,1,1,3,610000.0
0,85.0,75.0,0,6,10,1,0,0,2,2,1,2,3,168000.0
0,165.0,150.0,7,0,0,0,0,0,2,2,1,1,3,690000.0
0,72.0,60.0,4,5,26,0,0,0,2,1,1,1,3,245000.0
0,230.0,200.0,10,4,14,0,1,0,2,2,1,1,3,750000.0
0,140.0,127.0,7,10,26,0,0,0,2,2,1,1,3,395000.0
0,210.0,170.0,10,0,13,0,0,0,2,2,1,1,3,570000.0
0,120.0,90.0,4,0,14,0,0,0,2,2,1,1,3,365000.0
0,80.0,75.0,4,6,15,0,0,0,1,2,1,1,3,240000.0
0,195.0,170.0,10,0,14,0,1,0,2,2,1,1,3,650000.0
0,200.0,175.0,10,7,15,0,0,0,2,2,1,1,3,550000.0
0,270.0,240.0,14,7,13,0,3,0,2,2,1,1,3,699000.0
0,72.0,65.0,7,9,21,0,0,1,2,2,1,1,3,136500.0
0,100.0,90.0,4,3,29,1,0,0,2,2,1,1,3,270000.0
0,250.0,220.0,14,10,31,0,1,0,2,2,0,1,3,950000.0
0,280.0,270.0,14,9,31,0,2,0,2,1,1,1,3,880000.0
0,185.0,160.0,10,0,15,0,1,0,2,2,1,1,3,550000.0
0,240.0,230.0,10,6,14,0,1,0,1,2,1,1,3,315000.0
0,220.0,160.0,7,1,31,0,1,0,2,2,1,1,3,650000.0
0,160.0,140.0,7,0,0,0,0,0,2,2,1,1,3,545000.0
0,145.0,135.0,7,10,10,0,0,0,2,2,1,1,3,565000.0
0,135.0,120.0,4,3,0,0,0,0,2,2,1,1,3,315000.0
