0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
934318567,  04 Eylül 2021,  Satılık Daire ,155.0,145.0,  3+1,  0,  1,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  150,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,635.000
943520793,  04 Eylül 2021,  Satılık Daire ,145.0,125.0,  3+1,  5-10 arası,  1,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,570.000
952519594,  04 Eylül 2021,  Satılık Daire ,250.0,220.0,  5+1,  1,  4,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,1.249.000
952510294,  04 Eylül 2021,  Satılık Villa ,350.0,325.0,  7+1,  0,  3,  Yerden Isıtma,  3,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,4.250.000,,
952516546,  04 Eylül 2021,  Satılık Daire ,150.0,137.0,  3+1,  0,  3,  7,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Nilüfer,745.000
941789608,  04 Eylül 2021,  Satılık Daire ,124.0,109.0,  3+1,  0,  4,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Aktaş Concept 3,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Sahibinden,  Evet,  Evet ,Nilüfer,740.000
952512470,  04 Eylül 2021,  Satılık Daire ,80.0,70.0,  2+1,  1,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,275.000
941787000,  04 Eylül 2021,  Satılık Daire ,164.0,144.0,  3+1,  0,  1,  5,  Yerden Isıtma,  Yok,  Var,  Hayır,  Boş,  Evet,  Aktaş Concept 3,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Sahibinden,  Evet,  Evet ,Nilüfer,964.000
952499079,  04 Eylül 2021,  Satılık Daire ,230.0,200.0,  4+1,  1,  4,  4,  Yerden Isıtma,  2,  Var,  Evet,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  100,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,1.200.000
952489309,  04 Eylül 2021,  Satılık Daire ,340.0,260.0,  4+1,  0,  Bahçe Katı,  1,  Yerden Isıtma,  2,  Yok,  Hayır,  Boş,  Evet,  Turkuaz Garden,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Evet,  Hayır ,Nilüfer,2.633.000
