0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
943428840,  04 Eylül 2021,  Satılık Daire ,215.0,195.0,  4+1,  4,  4,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,549.000
952133090,  03 Eylül 2021,  Satılık Daire ,125.0,120.0,  2+1,  0,  1,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Hayır,  Evet ,Kestel,415.000
952084850,  03 Eylül 2021,  Satılık Daire ,127.0,115.0,  3+1,  4,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  60,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Kestel,465.000
942746791,  03 Eylül 2021,  Satılık Daire ,250.0,230.0,  4+1,  5-10 arası,  9,  9,  Merkezi,  4,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  70,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,885.000
952235019,  03 Eylül 2021,  Satılık Daire ,110.0,95.0,  2+1,  0,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Kestel,365.000
936239706,  03 Eylül 2021,  Satılık Daire ,130.0,125.0,  3+1,  5-10 arası,  Giriş Katı,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,405.000
947168512,  02 Eylül 2021,  Satılık Villa ,320.0,160.0,  3+1,  2,  2,  Yerden Isıtma,  1,  Evet,  Mülk Sahibi,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,2.500.000,,
952150928,  03 Eylül 2021,  Satılık Daire ,135.0,125.0,  3+1,  0,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,515.000
952106969,  03 Eylül 2021,  Satılık Daire ,250.0,240.0,  5+1,  0,  5,  5,  Doğalgaz (Kombi),  4,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Hayır,  Evet ,Kestel,740.000
935628305,  03 Eylül 2021,  Satılık Daire ,150.0,140.0,  2+1,  3,  3,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,378.000
