0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
521158273,  31 Ağustos 2021,  Satılık Daire ,185.0,185.0,  2+1,  5-10 arası,  2,  6,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Bankadan,  Hayır,  Hayır ,Yenişehir,220.000
903846202,  29 Ağustos 2021,  Satılık Daire ,135.0,110.0,  3+1,  0,  2,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Sahibinden,  Evet,  Hayır ,Yenişehir,450.000
950567494,  29 Ağustos 2021,  Satılık Daire ,165.0,145.0,  3+1,  0,  Giriş Altı Kot 3,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Yenişehir,685.000
950550356,  29 Ağustos 2021,  Satılık Daire ,120.0,100.0,  3+1,  21-25 arası,  4,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Umut Sitesi,  50,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Yenişehir,280.000
940479365,  29 Ağustos 2021,  Satılık Müstakil Ev ,200.0,150.0,  3+1,  31 ve üzeri,  2,  Soba,  2,  Yok,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,160.000,
860110023,  29 Ağustos 2021,  Satılık Daire ,130.0,125.0,  3+1,  31 ve üzeri,  2,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Evet ,Yenişehir,665.000
920086724,  29 Ağustos 2021,  Satılık Müstakil Ev ,200.0,185.0,  5+2,  21-25 arası,  2,  Soba,  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,700.000,
833966865,  29 Ağustos 2021,  Satılık Müstakil Ev ,250.0,250.0,  1.5+1,  31 ve üzeri,  1,  Soba,  1,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Yenişehir,178.000,
890571395,  28 Ağustos 2021,  Satılık Daire ,105.0,95.0,  2+1,  0,  Giriş Altı Kot 4,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  1,  Evet,  Kat İrtifaklı,  İnşaat Firmasından,  Evet,  Evet ,Yenişehir,286.500
380581637,  28 Ağustos 2021,  Satılık Prefabrik Ev ,330.0,330.0,  1,  1,  0,  Yok,  Amerikan Siding,  Galvenizli Çelik,  Üreticiden,  Evet ,  Sıfır ,Yenişehir,750.000,,,,,,,,
