0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
951424347,  01 Eylül 2021,  Satılık Daire ,170.0,158.0,  3+1,  5-10 arası,  Yüksek Giriş,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,420.000
951536327,  01 Eylül 2021,  Satılık Daire ,85.0,80.0,  2+1,  26-30 arası,  4,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,130.000
914585571,  01 Eylül 2021,  Satılık Daire ,120.0,110.0,  2+1,  3,  Giriş Katı,  4,  Doğalgaz (Kombi),  2,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,230.000
934825313,  01 Eylül 2021,  Satılık Daire ,75.0,75.0,  2+1,  21-25 arası,  4,  4,  Soba,  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  10,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Mustafakemalpaşa,85.000
951431800,  01 Eylül 2021,  Satılık Daire ,340.0,320.0,  5+1,  4,  Çatı Katı,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,490.000
950238755,  31 Ağustos 2021,  Satılık Daire ,250.0,220.0,  6+1,  0,  4,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,570.000
934927729,  31 Ağustos 2021,  Satılık Daire ,184.0,180.0,  5+1,  16-20 arası,  4,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Mustafakemalpaşa,230.000
884348755,  31 Ağustos 2021,  Satılık Daire ,90.0,85.0,  2+1,  16-20 arası,  Giriş Altı Kot 2,  6,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,155.000
950342489,  31 Ağustos 2021,  Satılık Daire ,130.0,130.0,  3+1,  5-10 arası,  3,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,370.000
951639234,  02 Eylül 2021,  Satılık Daire ,153.0,144.0,  3+1,  0,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Sahibinden,  Evet,  Hayır ,Mustafakemalpaşa,369.000
951639234,  02 Eylül 2021,  Satılık Daire ,153.0,144.0,  3+1,  0,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Sahibinden,  Evet,  Hayır ,Mustafakemalpaşa,369.000
941210514,  30 Ağustos 2021,  Satılık Daire ,130.0,121.0,  3+1,  5-10 arası,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  60,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mustafakemalpaşa,355.000
950855637,  30 Ağustos 2021,  Satılık Daire ,225.0,175.0,  4+1,  0,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,595.000
950855637,  30 Ağustos 2021,  Satılık Daire ,225.0,175.0,  4+1,  0,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mustafakemalpaşa,595.000
941611635,  30 Ağustos 2021,  Satılık Daire ,350.0,300.0,  4+2,  16-20 arası,  5,  2,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  100,  Evet,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Mustafakemalpaşa,975.000
941622963,  30 Ağustos 2021,  Satılık Müstakil Ev ,700.0,700.0,  4+1,  5-10 arası,  1,  Kat Kaloriferi,  1,  Yok,  Evet,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Evet,  Evet ,Mustafakemalpaşa,475.000,
923040371,  30 Ağustos 2021,  Satılık Çiftlik Evi ,600.0,600.0,  600,  2,  1,  1,  1,  Soba,  Betonarme,  1,  Var,  İkinci El,  Boş,  Hisseli,  Var,  Evet,  Sahibinden,  Hayır,  Evet ,Mustafakemalpaşa,385.000
