0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
936056971,  03 Eylül 2021,  Satılık Daire ,95.0,90.0,  2+1,  4,  Giriş Altı Kot 1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Mudanya,385.000
941000799,  03 Eylül 2021,  Satılık Villa ,400.0,165.0,  2+2,  26-30 arası,  3,  Doğalgaz (Kombi),  2,  Hayır,  Mülk Sahibi,  Evet,  İkiz Konaklar Sitesi,  475,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,2.100.000,,
936458415,  03 Eylül 2021,  Satılık Daire ,135.0,125.0,  3+1,  11-15 arası,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,305.000
943094475,  04 Eylül 2021,  Satılık Daire ,160.0,145.0,  3+1,  5-10 arası,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,500.000
942537573,  03 Eylül 2021,  Satılık Villa ,250.0,200.0,  4+1,  5-10 arası,  2,  Doğalgaz (Kombi),  2,  Hayır,  Boş,  Evet,  Belirtilmemiş,  900,  Hayır,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Mudanya,5.100.000,,
910748458,  03 Eylül 2021,  Satılık Daire ,85.0,80.0,  2+1,  0,  2,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,350.000
942632863,  03 Eylül 2021,  Satılık Müstakil Ev ,85.0,60.0,  2+1,  26-30 arası,  2,  Soba,  1,  Yok,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,425.000,
942661925,  03 Eylül 2021,  Satılık Daire ,90.0,85.0,  2+1,  21-25 arası,  5,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,390.000
952106487,  03 Eylül 2021,  Satılık Daire ,100.0,90.0,  2+1,  26-30 arası,  3,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,299.000
952104312,  03 Eylül 2021,  Satılık Daire ,158.0,142.0,  3+1,  2,  2,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,1.225.000
952105041,  03 Eylül 2021,  Satılık Daire ,150.0,135.0,  3+1,  0,  1,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Famarsu Mercan Evleri,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,675.000
928761786,  03 Eylül 2021,  Satılık Daire ,160.0,135.0,  3+1,  2,  Bahçe Katı,  3,  Yerden Isıtma,  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Deniz Park Evleri,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,1.400.000
831860406,  03 Eylül 2021,  Satılık Daire ,130.0,110.0,  3+1,  16-20 arası,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,500.000
952386829,  04 Eylül 2021,  Satılık Daire ,140.0,125.0,  3+1,  11-15 arası,  3,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,500.000
849953859,  03 Eylül 2021,  Satılık Daire ,330.0,280.0,  7+1,  0,  5,  5,  Doğalgaz (Kombi),  4,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,1.050.000
896042473,  03 Eylül 2021,  Satılık Daire ,100.0,85.0,  2+1,  5-10 arası,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,390.000
839811655,  03 Eylül 2021,  Satılık Daire ,135.0,125.0,  2+1,  0,  3,  4,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Diamond Melek House,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,600.000
929666759,  04 Eylül 2021,  Satılık Villa ,250.0,180.0,  4+1,  16-20 arası,  3,  Doğalgaz (Kombi),  2,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,880.000,,
935472789,  03 Eylül 2021,  Satılık Daire ,80.0,72.0,  2+1,  5-10 arası,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  40,  Hayır,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Mudanya,350.000
838128352,  02 Eylül 2021,  Satılık Daire ,170.0,150.0,  3+1,  3,  3,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,1.750.000
951957076,  02 Eylül 2021,  Satılık Daire ,105.0,100.0,  2+1,  0,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,360.000
951948245,  02 Eylül 2021,  Satılık Daire ,150.0,130.0,  3+1,  16-20 arası,  3,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,440.000
951925005,  02 Eylül 2021,  Satılık Daire ,130.0,120.0,  2+1,  16-20 arası,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Başaran Sitesi,  100,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,550.000
951926789,  02 Eylül 2021,  Satılık Daire ,100.0,90.0,  2+1,  21-25 arası,  4,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Mudanya,500.000
941354865,  02 Eylül 2021,  Satılık Daire ,260.0,210.0,  4.5+1,  5-10 arası,  Bahçe Katı,  4,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  250,  Evet,  Kat İrtifaklı,  Sahibinden,  Hayır,  Hayır ,Mudanya,889.000
951907380,  02 Eylül 2021,  Satılık Daire ,80.0,75.0,  2+1,  21-25 arası,  3,  5,  Doğalgaz (Kombi),  1,  Var,  Evet,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,380.000
890630155,  02 Eylül 2021,  Satılık Daire ,95.0,85.0,  2+1,  26-30 arası,  Yüksek Giriş,  5,  Doğalgaz Sobası,  1,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  30,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Mudanya,275.000
